75,178,1495,5549,834,Inf,7,0,0,0,0.81199,0
75,216,1495,5549,3695,Inf,6,0,0,0,2.199,0
75,291,1495,5549,7763,Inf,4,0,0,0,0.62449,0
75,293,1495,5549,840,Inf,11,0,0,0,1.2258,0
75,296,1495,5549,10155,Inf,7,0,0,0,1.6544,0
75,304,1495,5549,2543,Inf,8,0,0,1,0.92902,0
75,339,1495,5549,10258,Inf,6,0,0,1,1.2418,0
75,343,1495,5549,840,Inf,11,0,0,0,1.2258,0
75,344,1495,5549,840,Inf,11,0,0,0,1.2258,0
75,375,1495,5549,840,Inf,11,0,0,0,1.2258,0
75,379,1495,5549,3695,Inf,6,0,0,0,2.199,0
75,385,1495,5549,1468,Inf,9,0,0,1,0.89949,0
75,389,1495,5549,1468,Inf,9,0,0,1,0.89949,0
75,390,1495,5549,1468,Inf,9,0,0,1,0.89949,0
82,83,1495,21392,7164,Inf,10,0,0,0,0.082645,0
82,87,1495,21392,6365,Inf,1,0,0,0,1.1728,0
82,157,1495,21392,11803,Inf,3,0,0,0,0.1875,0
82,170,1495,21392,6365,Inf,1,0,0,0,1.1728,0
82,172,1495,21392,11724,Inf,4,0,0,0,0.16,0
82,177,1495,21392,773,Inf,6,0,0,1,0.33241,0
82,178,1495,21392,834,Inf,3,0,0,0,0.1875,0
82,216,1495,21392,3695,Inf,2,0,0,0,1.5745,0
82,291,1495,21392,7763,Inf,0,0,0,0,-4.0395e-31,0
82,293,1495,21392,840,Inf,7,0,0,0,0.60133,0
82,296,1495,21392,10155,Inf,3,0,0,0,1.0299,0
82,304,1495,21392,2543,Inf,4,0,0,1,0.30453,0
82,339,1495,21392,10258,Inf,2,0,0,1,0.61728,0
82,343,1495,21392,840,Inf,7,0,0,0,0.60133,0
82,344,1495,21392,840,Inf,7,0,0,0,0.60133,0
82,375,1495,21392,840,Inf,7,0,0,0,0.60133,0
82,379,1495,21392,3695,Inf,2,0,0,0,1.5745,0
82,385,1495,21392,1468,Inf,5,0,0,1,0.275,0
82,389,1495,21392,1468,Inf,5,0,0,1,0.275,0
82,390,1495,21392,1468,Inf,5,0,0,1,0.275,0
83,87,1495,7164,6365,Inf,11,0,0,0,1.2555,0
83,157,1495,7164,11803,Inf,13,0,0,0,0.27014,0
83,170,1495,7164,6365,Inf,11,0,0,0,1.2555,0
83,172,1495,7164,11724,Inf,14,0,0,0,0.24264,0
83,177,1495,7164,773,Inf,16,0,0,1,0.41505,0
83,178,1495,7164,834,Inf,13,0,0,0,0.27014,0
83,216,1495,7164,3695,Inf,12,0,0,0,1.6572,0
83,291,1495,7164,7763,Inf,10,0,0,0,0.082645,0
83,293,1495,7164,840,Inf,17,0,0,0,0.68398,0
83,296,1495,7164,10155,Inf,13,0,0,0,1.1126,0
83,304,1495,7164,2543,Inf,14,0,0,1,0.38717,0
83,339,1495,7164,10258,Inf,12,0,0,1,0.69993,0
83,343,1495,7164,840,Inf,17,0,0,0,0.68398,0
83,344,1495,7164,840,Inf,17,0,0,0,0.68398,0
83,375,1495,7164,840,Inf,17,0,0,0,0.68398,0
83,379,1495,7164,3695,Inf,12,0,0,0,1.6572,0
83,385,1495,7164,1468,Inf,15,0,0,1,0.35764,0
83,389,1495,7164,1468,Inf,15,0,0,1,0.35764,0
83,390,1495,7164,1468,Inf,15,0,0,1,0.35764,0
87,157,1495,6365,11803,Inf,4,0,0,0,1.3603,0
87,170,1495,6365,6365,0,2,0,0,0,0,0
87,172,1495,6365,11724,Inf,5,0,0,0,1.3328,0
87,177,1495,6365,773,Inf,7,0,0,1,1.5052,0
87,178,1495,6365,834,Inf,4,0,0,0,1.3603,0
87,216,1495,6365,3695,Inf,3,0,0,0,2.7474,0
87,291,1495,6365,7763,Inf,1,0,0,0,1.1728,0
87,293,1495,6365,840,Inf,8,0,0,0,1.7742,0
87,296,1495,6365,10155,Inf,4,0,0,0,2.2027,0
87,304,1495,6365,2543,Inf,5,0,0,1,1.4774,0
87,339,1495,6365,10258,3,3,1,10257,0,2.3333,0
87,343,1495,6365,840,Inf,8,0,0,0,1.7742,0
87,344,1495,6365,840,Inf,8,0,0,0,1.7742,0
87,375,1495,6365,840,Inf,8,0,0,0,1.7742,0
87,379,1495,6365,3695,Inf,3,0,0,0,2.7474,0
87,385,1495,6365,1468,Inf,6,0,0,1,1.4478,0
87,389,1495,6365,1468,Inf,6,0,0,1,1.4478,0
87,390,1495,6365,1468,Inf,6,0,0,1,1.4478,0
157,170,1495,11803,6365,Inf,4,0,0,0,1.3603,0
157,172,1495,11803,11724,Inf,7,0,0,0,0.3475,0
157,177,1495,11803,773,Inf,9,0,0,1,0.51991,0
